,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
4245,27,8,469705,15,9,0,13,3,4,0,0,1980,40,28, <=50K
4246,39,6,113253,4,13,1,14,2,1,1,0,0,50,28, >50K
4247,20,5,138768,15,9,0,9,5,1,0,0,0,40,28, <=50K
4248,51,5,302146,12,7,0,5,3,4,1,0,0,40,28, <=50K
4249,68,5,253866,4,13,1,0,1,1,0,0,0,30,28, <=50K
4250,28,8,214858,15,9,0,3,5,1,0,0,0,48,28, <=50K
4251,43,5,243476,15,9,5,7,3,1,1,0,0,40,28, <=50K
4252,35,5,169104,1,10,3,13,3,1,0,0,0,40,28, <=50K
4253,44,5,103218,15,9,5,2,0,4,1,0,0,40,28, <=50K
4254,41,5,57233,4,13,0,9,3,1,0,0,0,40,28, <=50K
4255,44,5,228320,15,9,1,7,1,1,0,0,0,45,28, >50K
4256,20,5,217421,15,9,1,2,4,1,1,0,0,40,28, <=50K
4257,46,5,185041,15,9,1,13,1,1,0,0,0,75,28, >50K
4258,27,1,37302,2,12,1,11,1,1,0,7688,0,70,28, >50K
4259,32,5,261059,1,10,0,5,3,1,0,0,0,50,28, <=50K
4260,46,5,59767,1,10,5,0,3,1,0,0,0,50,28, <=50K
4261,26,5,333541,15,9,0,5,3,1,0,0,0,24,28, <=50K
4262,20,5,133352,1,10,0,2,5,3,1,0,0,40,18, <=50K
4263,36,5,99270,15,9,1,12,2,1,1,0,0,40,28, <=50K
4264,49,5,204629,4,13,1,8,1,1,0,0,0,40,28, >50K
4265,32,5,34104,15,9,1,8,1,1,0,3103,0,55,28, >50K
4266,32,5,312667,4,13,1,14,1,1,0,15024,0,50,28, >50K
4267,49,5,329603,4,13,1,13,1,1,0,0,1902,40,28, >50K
4268,36,5,281021,15,9,0,11,3,1,0,0,0,45,28, <=50K
4269,22,5,275385,1,10,0,5,4,1,0,0,0,25,28, <=50K
4270,52,8,129177,15,9,5,2,3,1,1,0,0,40,28, <=50K
4271,42,5,385591,15,9,1,8,1,1,0,0,0,50,28, >50K
4272,22,3,201179,1,10,0,10,5,1,0,0,0,40,28, <=50K
4273,72,5,38360,15,9,4,5,0,1,1,0,0,16,28, <=50K
4274,30,6,73796,4,13,2,14,3,1,1,0,0,40,28, <=50K
4275,44,5,67671,1,10,1,9,1,1,0,0,0,40,28, <=50K
4276,23,5,257621,4,13,0,0,3,1,1,0,0,45,28, <=50K
4277,22,5,180052,1,10,0,0,5,1,0,0,0,20,28, <=50K
4278,59,5,656036,4,13,2,2,0,1,0,0,0,60,28, <=50K
4279,46,5,215943,15,9,5,14,0,1,1,0,0,40,28, <=50K
4280,30,5,488720,6,11,1,9,1,1,0,0,0,40,27, <=50K
4281,64,8,199298,0,4,4,5,0,1,1,0,0,30,21, <=50K
4282,31,5,305692,1,10,1,0,2,4,1,0,0,40,28, <=50K
4283,64,5,114994,15,9,1,5,1,1,0,0,0,20,28, <=50K
4284,45,5,88265,15,9,0,3,5,1,1,0,0,40,28, <=50K
4285,59,5,168569,15,9,1,3,1,1,0,0,1887,40,28, >50K
4286,32,5,175413,15,9,0,2,4,4,1,0,0,40,11, <=50K
4287,43,5,161226,4,13,1,3,1,0,0,0,0,40,28, <=50K
4288,66,3,160995,13,6,5,10,3,1,1,1086,0,20,28, <=50K
4289,23,5,208598,1,10,0,0,3,1,0,0,0,45,28, <=50K
4290,49,1,200471,15,9,1,13,1,1,0,0,0,40,28, <=50K
4291,32,5,256609,9,8,1,3,1,1,0,0,0,40,27, <=50K
4292,49,5,176684,6,11,0,8,0,1,1,0,0,40,28, <=50K
4293,33,5,206512,1,10,5,14,3,1,0,0,0,40,28, <=50K
4294,28,5,212640,10,15,0,14,3,1,1,0,0,85,28, <=50K
4295,47,5,148724,15,9,1,0,1,4,0,0,0,40,28, <=50K
4296,41,5,266510,15,9,0,5,5,1,0,0,0,40,28, <=50K
4297,34,6,240252,11,14,1,8,1,1,0,0,0,40,28, >50K
4298,25,5,358975,15,9,0,5,3,1,1,0,0,35,28, <=50K
4299,20,3,124242,1,10,0,10,5,1,1,0,0,40,28, <=50K
4300,21,5,434710,1,10,0,0,3,1,1,0,0,15,28, <=50K
4301,25,5,204338,15,9,0,12,0,1,0,0,0,30,36, <=50K
4302,46,5,241844,5,5,1,5,1,1,0,0,0,40,28, <=50K
4303,37,5,191342,8,2,1,13,1,3,0,0,0,40,8, <=50K
4304,41,5,221947,1,10,1,13,1,1,0,0,0,56,28, >50K
4305,44,5,111483,15,9,0,2,5,1,0,0,1504,50,28, <=50K
4306,30,5,65278,15,9,1,7,1,1,0,0,0,40,28, >50K
4307,54,5,133403,1,10,1,3,1,1,0,0,0,40,28, <=50K
4308,35,1,166416,15,9,1,12,1,1,0,0,0,99,28, <=50K
4309,58,3,142158,15,9,4,10,3,1,1,0,0,12,28, <=50K
4310,21,5,221480,1,10,0,7,5,1,1,0,0,25,37, <=50K
4311,35,1,189878,11,14,1,0,1,1,0,0,0,40,28, >50K
4312,35,5,278403,10,15,1,14,1,1,0,0,0,80,28, >50K
4313,19,5,184710,1,10,0,13,5,1,0,0,0,20,28, <=50K
4314,48,5,177775,15,9,5,8,3,1,1,0,0,40,28, <=50K
4315,56,3,275943,1,10,1,10,1,1,0,0,0,40,25, <=50K
4316,65,1,225473,1,10,4,13,3,1,1,0,0,35,28, <=50K
4317,40,5,289403,4,13,2,2,0,4,0,0,0,35,28, <=50K
4318,26,5,269060,15,9,0,2,3,1,1,0,0,40,28, <=50K
4319,45,5,449354,1,10,1,8,1,1,0,0,0,40,28, <=50K
4320,26,5,214413,1,10,0,13,5,1,0,0,0,40,28, <=50K
4321,32,5,80058,15,9,1,2,1,1,0,0,0,40,28, <=50K
4322,35,5,202027,4,13,5,8,3,1,0,27828,0,50,28, >50K
4323,22,1,123440,1,10,0,13,3,1,0,0,0,48,28, <=50K
4324,37,5,191524,6,11,2,14,5,1,1,0,0,38,28, <=50K
4325,25,5,308144,4,13,0,13,3,1,0,0,0,40,27, <=50K
4326,64,5,164204,8,2,1,11,1,1,0,0,0,53,36, <=50K
4327,46,5,205100,6,11,1,8,1,1,0,0,0,48,28, >50K
4328,30,5,195750,15,9,0,9,5,1,0,0,0,27,28, <=50K
4329,63,5,149756,2,12,5,8,3,1,0,0,0,40,28, >50K
4330,51,6,240358,15,9,1,1,1,1,0,0,0,40,28, >50K
4331,68,1,241174,0,4,1,8,1,1,0,0,0,16,28, <=50K
4332,36,5,356838,7,16,1,14,1,1,0,0,0,50,31, <=50K
4333,28,0,115705,1,10,0,8,3,1,0,0,0,50,28, <=50K
4334,41,6,137142,1,10,1,0,1,1,0,0,0,40,28, <=50K
4335,47,5,296066,1,10,1,14,1,1,0,0,0,40,28, <=50K
4336,22,5,401335,1,10,0,5,0,4,1,0,0,30,28, <=50K
4337,33,3,182771,4,13,0,10,5,3,0,0,0,80,38, <=50K
4338,34,0,186824,10,15,1,14,1,1,0,15024,0,40,28, >50K
4339,46,8,162187,4,13,1,14,1,1,0,0,0,40,28, >50K
4340,28,5,98010,1,10,3,2,5,1,1,0,0,40,28, <=50K
4341,36,5,172538,15,9,1,13,1,1,0,0,0,52,28, >50K
4342,18,5,80163,1,10,0,0,5,1,1,0,0,20,28, <=50K
4343,33,6,43959,11,14,1,14,1,1,0,7688,0,50,28, >50K
4344,51,5,162632,15,9,1,11,1,1,0,7298,0,60,28, >50K
4345,56,1,115422,15,9,1,8,1,1,0,0,0,35,28, <=50K
4346,54,5,100933,15,9,0,2,0,1,1,0,0,40,28, <=50K
4347,29,5,270379,15,9,0,8,0,4,1,0,0,40,28, <=50K
4348,40,5,20109,1,10,5,9,3,0,1,0,0,84,28, <=50K
4349,53,5,114758,11,14,1,8,1,1,0,15024,0,65,28, >50K
4350,22,5,100345,15,9,0,9,5,1,0,0,0,35,28, <=50K
4351,33,5,184901,15,9,1,3,1,1,0,0,0,40,28, >50K
4352,28,5,87239,15,9,5,11,3,1,0,0,0,50,28, <=50K
4353,63,5,127363,1,10,1,14,2,1,1,0,0,12,28, <=50K
4354,53,8,199720,7,16,1,14,1,1,0,15024,0,60,0, >50K
4355,37,5,143058,13,6,1,13,1,1,0,0,0,50,28, <=50K
4356,50,8,36489,1,10,5,8,0,1,0,0,0,40,28, <=50K
4357,22,5,141698,15,9,0,13,5,1,0,0,0,40,28, <=50K
4358,40,8,26358,2,12,0,2,3,1,1,0,0,40,28, <=50K
4359,22,5,195532,4,13,0,14,3,1,1,8614,0,40,28, >50K
4360,21,5,30039,1,10,0,14,5,1,0,0,0,40,28, <=50K
4361,25,5,125159,2,12,1,9,1,4,0,0,0,40,11, <=50K
4362,20,5,246250,1,10,0,13,3,1,1,0,0,40,28, <=50K
4363,43,8,77370,15,9,1,11,1,1,0,0,0,40,28, <=50K
4364,29,5,355569,6,11,0,8,0,1,1,0,0,50,28, <=50K
4365,32,5,180603,4,13,1,0,1,1,0,0,0,40,28, >50K
4366,42,5,201785,11,14,1,0,1,1,0,0,0,50,28, >50K
4367,33,5,256211,15,9,1,3,1,3,0,0,0,40,30, <=50K
4368,27,5,146764,1,10,1,8,2,1,1,0,0,40,28, >50K
4369,22,3,211968,1,10,0,10,5,1,1,0,0,40,41, <=50K
4370,29,5,200515,1,10,1,3,1,1,0,0,0,38,28, <=50K
4371,29,5,52636,15,9,1,11,1,1,0,0,0,40,28, <=50K
4372,20,5,27049,1,10,0,8,5,1,1,0,0,20,28, <=50K
4373,35,5,111128,13,6,0,2,5,1,0,0,0,40,28, <=50K
4374,31,1,348038,4,13,1,14,1,1,0,0,1902,50,21, >50K
4375,33,5,93930,15,9,0,13,3,1,0,0,0,50,28, <=50K
4376,67,5,397831,1,10,1,8,1,1,0,0,1539,40,28, <=50K
4377,46,5,33794,1,10,1,14,1,1,0,0,0,10,28, <=50K
4378,45,5,178215,5,5,1,3,2,1,1,0,0,40,28, >50K
4379,17,6,191910,12,7,0,0,5,1,0,0,0,20,28, <=50K
4380,35,5,340110,4,13,1,8,1,1,0,0,1848,70,28, >50K
4381,48,1,133694,4,13,3,8,3,4,0,0,0,40,11, >50K
4382,49,5,148398,15,9,5,3,3,4,1,0,0,40,28, <=50K
4383,20,5,133515,1,10,0,0,4,1,1,0,0,40,28, <=50K
4384,27,5,181667,15,9,1,3,1,1,0,5013,0,46,31, <=50K
4385,64,5,159715,1,10,1,13,1,1,0,0,0,20,28, <=50K
4386,53,8,174040,1,10,2,13,3,4,0,0,0,40,28, <=50K
4387,52,5,117700,15,9,5,2,3,1,1,0,0,40,28, <=50K
4388,29,5,37215,15,9,1,13,1,1,0,0,0,55,28, <=50K
4389,32,0,46807,15,9,1,13,1,1,0,99999,0,40,28, >50K
4390,48,1,317360,4,13,1,14,2,1,1,0,0,20,28, >50K
4391,30,5,425627,1,10,0,13,4,1,0,0,0,40,27, <=50K
4392,34,5,82623,15,9,1,5,1,1,0,0,0,20,28, <=50K
4393,19,3,63574,1,10,0,10,5,1,0,0,0,50,28, <=50K
4394,39,5,140854,15,9,0,14,3,1,0,0,0,50,28, <=50K
4395,28,5,185061,12,7,0,9,4,1,0,0,0,40,28, <=50K
4396,17,5,160118,9,8,0,0,3,1,1,0,0,10,36, <=50K
4397,54,5,282680,4,13,0,14,3,1,1,0,0,50,28, <=50K
4398,24,5,137591,1,10,0,0,5,1,0,0,1762,40,28, <=50K
4399,25,5,198163,15,9,0,8,5,1,1,0,0,40,28, <=50K
4400,25,5,132749,12,7,5,5,0,1,1,0,0,12,28, <=50K
4401,48,6,31264,1,10,1,8,2,1,1,5178,0,40,28, >50K
4402,24,5,399449,4,13,0,0,5,1,1,0,0,40,28, <=50K
4403,31,5,27494,1,10,1,0,1,3,0,0,0,50,5, <=50K
4404,47,5,368561,1,10,1,13,1,1,0,0,0,40,28, >50K
4405,45,5,102096,4,13,1,8,1,1,0,0,0,40,36, >50K
4406,19,5,406078,1,10,0,2,5,1,1,0,0,25,28, <=50K
4407,52,0,100506,1,10,1,0,1,1,0,15024,0,50,28, >50K
4408,52,5,29658,15,9,1,2,1,1,0,0,0,40,28, <=50K
4409,19,3,20469,15,9,0,10,4,3,1,0,0,12,30, <=50K
4410,60,5,181953,15,9,1,11,1,1,0,0,0,28,28, <=50K
4411,43,5,304175,11,14,1,14,1,1,0,0,0,50,28, >50K
4412,24,5,170070,2,12,5,5,5,1,1,0,0,30,28, <=50K
4413,20,3,193416,1,10,0,10,5,1,1,0,0,40,28, <=50K
4414,51,5,194908,15,9,0,2,3,1,1,0,0,40,28, <=50K
4415,38,1,357962,5,5,5,13,3,1,0,0,0,40,28, <=50K
4416,21,5,214716,1,10,0,2,5,1,1,0,0,10,28, <=50K
4417,40,0,207578,15,9,1,2,1,1,0,0,0,50,28, >50K
4418,54,5,146409,1,10,4,8,0,1,1,0,0,40,28, <=50K
4419,35,5,341643,4,13,0,5,4,1,0,0,0,50,28, <=50K
4420,52,5,131631,12,7,2,3,0,4,0,0,0,40,28, <=50K
4421,53,5,88842,15,9,1,8,1,1,0,99999,0,40,28, >50K
4422,56,3,128900,1,10,4,10,3,4,1,0,0,40,28, <=50K
4423,35,5,417136,15,9,5,13,0,4,0,0,0,40,28, <=50K
4424,43,1,336763,1,10,5,0,0,1,1,0,880,42,28, <=50K
4425,29,5,209301,4,13,1,13,1,1,0,0,0,40,31, <=50K
4426,29,5,120986,15,9,1,11,1,0,0,0,0,65,28, <=50K
4427,27,5,51025,15,9,0,5,3,1,1,0,0,40,28, <=50K
4428,58,5,218281,4,13,1,2,1,1,0,0,0,40,27, <=50K
4429,64,5,114994,15,9,1,9,1,1,0,0,0,18,28, <=50K
4430,53,5,335481,15,9,1,2,2,4,1,0,0,32,28, <=50K
4431,21,5,174503,15,9,0,2,3,1,1,0,0,30,28, <=50K
4432,40,1,230478,2,12,5,8,3,1,0,0,0,30,28, <=50K
4433,52,4,149650,7,16,1,14,1,1,0,0,0,40,41, >50K
4434,38,5,149419,6,11,0,7,3,1,0,0,0,50,28, <=50K
4435,40,3,341539,1,10,5,10,3,1,1,0,0,30,28, <=50K
4436,39,5,185099,15,9,1,8,1,1,0,0,0,40,28, <=50K
4437,56,3,132930,11,14,0,10,3,1,1,0,0,50,28, >50K
4438,68,5,128472,7,16,1,14,1,1,0,0,0,55,28, >50K
4439,24,5,124971,15,9,0,0,3,1,0,0,0,38,28, <=50K
4440,40,0,344060,10,15,1,14,1,1,0,0,0,50,28, >50K
4441,43,0,286750,10,15,1,14,1,4,0,0,0,99,28, >50K
4442,38,5,296999,4,13,0,8,3,1,1,0,0,70,28, <=50K
4443,45,5,123681,15,9,1,0,1,1,0,0,0,40,28, >50K
4444,18,5,232024,12,7,0,3,5,1,0,0,0,55,28, <=50K
4445,57,6,52267,11,14,1,8,1,1,0,0,0,50,28, >50K
4446,49,5,119182,15,9,2,5,3,4,1,0,0,35,28, <=50K
4447,25,5,191230,1,10,0,8,5,1,1,0,0,40,20, <=50K
4448,52,8,23780,1,10,5,2,3,1,0,0,0,40,28, <=50K
4449,56,5,184553,13,6,5,13,3,1,0,0,0,56,28, <=50K
4450,26,0,242651,1,10,0,0,3,1,0,0,0,48,28, <=50K
4451,19,5,246226,15,9,0,13,3,1,1,0,0,40,28, <=50K
4452,25,0,86745,4,13,0,2,5,3,1,0,0,40,28, <=50K
4453,25,5,106889,15,9,1,2,2,1,1,0,0,30,28, <=50K
4454,21,5,460835,15,9,0,0,4,1,0,0,0,45,28, <=50K
4455,48,1,213140,0,4,1,13,1,1,0,0,0,40,35, <=50K
4456,33,4,37070,11,14,1,14,1,1,0,0,0,60,31, <=50K
4457,31,4,93589,15,9,5,1,5,2,0,0,0,40,28, <=50K
4458,26,1,213258,15,9,5,12,0,1,0,0,0,65,28, <=50K
4459,37,4,46814,4,13,0,14,3,1,0,0,0,38,28, <=50K
4460,29,3,168873,1,10,5,10,0,1,1,0,0,30,28, <=50K
4461,20,5,284737,1,10,0,5,5,1,0,0,0,20,28, <=50K
4462,28,5,309620,1,10,1,0,1,2,0,0,0,60,36, <=50K
4463,49,5,197418,15,9,4,2,0,1,1,0,0,20,28, <=50K
4464,73,3,132737,13,6,0,10,3,1,0,0,0,4,28, <=50K
4465,49,5,185041,11,14,1,8,1,1,0,0,1977,40,28, >50K
4466,51,5,159604,1,10,1,14,2,1,1,0,0,40,28, >50K
4467,40,5,123557,1,10,1,0,1,1,0,0,0,40,28, <=50K
4468,24,5,275421,6,11,0,3,5,1,1,0,0,40,28, <=50K
4469,18,5,167147,9,8,0,0,5,1,0,0,0,24,28, <=50K
4470,41,5,197583,13,6,1,11,1,4,0,0,0,40,28, >50K
4471,46,5,175109,15,9,1,2,1,1,0,0,1485,40,28, >50K
4472,46,5,117502,15,9,1,2,2,1,1,0,0,40,28, <=50K
4473,64,5,180401,13,6,1,11,1,1,0,0,0,40,28, >50K
4474,50,1,146603,10,15,1,14,1,1,0,0,0,40,28, >50K
4475,53,4,143822,11,14,1,14,1,1,0,0,0,36,28, >50K
4476,21,5,51985,15,9,0,13,3,1,0,0,0,40,28, <=50K
4477,22,4,48121,1,10,1,5,1,1,0,0,0,25,28, <=50K
4478,37,5,234807,4,13,5,8,0,1,1,7430,0,45,28, >50K
4479,39,8,65324,10,15,0,14,3,1,0,0,0,55,28, >50K
4480,30,5,302149,4,13,1,0,1,3,0,0,0,40,26, <=50K
4481,25,5,168403,4,13,0,14,3,1,0,0,1741,40,28, <=50K
4482,26,5,159897,1,10,0,8,0,4,1,0,0,40,28, <=50K
4483,43,5,416338,4,13,0,0,3,1,0,0,0,50,28, <=50K
4484,59,5,370615,15,9,4,2,0,1,1,0,0,60,28, <=50K
4485,27,5,219371,15,9,3,2,0,1,1,0,0,40,11, <=50K
4486,55,5,120970,13,6,1,13,1,4,0,0,0,40,28, >50K
4487,20,5,22966,1,10,0,5,5,1,0,0,0,12,31, <=50K
4488,25,5,34541,6,11,0,14,3,1,1,0,0,36,31, <=50K
4489,28,5,191027,2,12,2,5,3,1,0,0,0,40,28, <=50K
4490,29,5,107458,4,13,0,0,3,1,0,0,0,50,28, <=50K
4491,60,5,121832,12,7,1,0,1,1,0,0,0,40,28, >50K
4492,37,6,233825,4,13,1,14,2,1,1,15024,0,50,28, >50K
4493,25,5,73839,12,7,5,0,5,1,1,0,0,40,28, <=50K
4494,27,5,109165,1,10,1,13,1,1,0,0,0,60,28, <=50K
4495,50,4,103063,4,13,1,8,1,1,0,0,0,40,28, >50K
4496,41,1,29762,1,10,1,12,1,1,0,5013,0,70,28, <=50K
4497,46,5,111979,0,4,1,13,1,1,0,0,0,47,28, <=50K
4498,35,5,150125,6,11,5,5,0,4,1,0,0,40,28, <=50K
4499,21,3,301853,1,10,0,10,5,1,0,0,0,40,28, <=50K
4500,35,3,296738,12,7,2,10,3,1,1,6849,0,60,28, <=50K
4501,40,5,118001,15,9,0,9,3,4,0,0,0,40,28, <=50K
4502,49,5,149337,4,13,1,8,1,1,0,0,0,40,28, >50K
4503,29,5,36601,4,13,0,14,3,1,1,0,0,50,28, <=50K
4504,43,6,118600,4,13,5,14,0,1,1,0,625,40,28, <=50K
4505,39,5,279272,2,12,0,11,3,4,0,0,0,60,28, <=50K
4506,35,5,181020,15,9,0,9,5,1,0,0,0,60,28, <=50K
4507,52,5,165998,1,10,1,3,1,1,0,0,0,40,28, <=50K
4508,25,5,218136,1,10,0,9,3,4,0,0,0,40,34, <=50K
4509,20,0,182200,15,9,0,3,5,1,1,0,0,30,28, <=50K
4510,46,5,39363,1,10,5,5,0,1,1,0,0,10,36, <=50K
4511,24,5,140001,4,13,0,8,3,1,0,0,0,40,28, <=50K
4512,29,5,193260,4,13,1,13,4,3,0,0,0,30,26, <=50K
4513,21,5,191243,1,10,0,5,5,1,0,0,0,40,28, <=50K
4514,37,8,207887,4,13,5,8,4,1,1,0,0,50,28, <=50K
4515,43,8,211450,15,9,0,2,5,1,0,0,0,40,28, <=50K
4516,19,5,184759,15,9,0,2,3,1,1,0,0,26,28, <=50K
4517,47,5,197836,15,9,1,0,1,1,0,0,0,45,28, <=50K
4518,61,5,232308,15,9,1,11,1,1,0,0,0,45,28, >50K
4519,21,3,189888,2,12,0,10,3,1,0,0,0,55,28, <=50K
4520,35,5,301614,15,9,1,5,1,1,0,0,0,60,28, <=50K
4521,60,5,146674,13,6,1,9,1,4,0,0,0,40,28, <=50K
4522,27,5,225291,1,10,0,2,3,1,1,0,0,40,28, <=50K
4523,57,6,148509,4,13,1,14,1,3,0,0,0,35,26, <=50K
4524,56,5,136413,8,2,1,13,1,1,0,0,0,40,28, <=50K
4525,27,5,126060,15,9,0,8,3,1,1,0,0,40,28, <=50K
4526,47,5,73064,0,4,1,3,2,4,1,0,0,35,28, <=50K
4527,19,5,39026,15,9,0,5,3,1,0,0,0,30,28, <=50K
4528,28,1,33035,9,8,5,5,0,1,1,0,0,30,28, <=50K
4529,43,5,193494,13,6,1,2,1,1,0,0,0,40,28, <=50K
4530,63,6,147440,1,10,5,8,3,1,1,0,0,35,28, <=50K
4531,22,3,153131,1,10,0,10,5,1,0,0,0,40,28, <=50K
4532,25,5,64671,15,9,5,9,5,3,1,0,0,40,38, <=50K
4533,35,1,225399,15,9,0,3,5,1,0,8614,0,40,28, >50K
4534,20,5,174391,15,9,0,9,5,1,1,0,0,40,28, <=50K
4535,48,5,377757,13,6,1,0,1,1,0,0,0,70,28, <=50K
4536,30,6,364310,4,13,0,14,3,4,1,0,0,40,0, <=50K
4537,31,5,110643,4,13,1,14,1,1,0,0,0,40,28, >50K
4538,20,5,70240,15,9,0,0,5,3,1,0,0,24,38, <=50K
4539,57,4,32694,11,14,1,14,1,1,0,0,0,50,28, >50K
4540,41,5,95047,6,11,1,2,2,1,1,7688,0,44,28, >50K
4541,33,5,264936,15,9,5,2,4,1,1,0,0,40,28, <=50K
4542,27,5,367329,6,11,1,12,1,1,0,0,0,40,28, <=50K
4543,34,5,56026,15,9,1,12,1,1,0,0,0,60,28, >50K
4544,22,5,186452,13,6,0,13,3,1,0,0,0,30,28, <=50K
4545,50,5,125417,2,12,1,8,2,4,1,0,0,40,28, >50K
4546,40,1,242082,4,13,1,14,1,1,0,0,0,45,28, >50K
4547,37,5,31023,15,9,1,13,1,1,0,0,0,51,28, <=50K
4548,40,3,397346,2,12,5,10,3,1,0,0,0,40,28, <=50K
4549,53,5,424079,11,14,1,8,1,1,0,15024,0,55,28, >50K
4550,38,1,108947,1,10,1,3,1,1,0,7688,0,40,28, >50K
4551,25,4,261979,15,9,0,14,3,1,0,0,0,40,28, <=50K
4552,51,5,55507,15,9,1,13,1,4,0,0,0,40,28, <=50K
4553,22,3,291407,9,8,0,10,5,4,0,0,0,40,28, <=50K
4554,18,5,353358,1,10,0,5,5,1,0,0,0,16,28, <=50K
4555,41,5,67339,12,7,1,9,1,1,0,7688,0,40,28, >50K
4556,33,5,235109,15,9,0,2,0,1,1,0,0,40,28, <=50K
4557,33,5,208180,4,13,0,0,3,1,1,0,0,40,28, <=50K
4558,67,4,423561,1,10,1,11,1,1,0,0,0,40,28, <=50K
4559,47,1,145290,15,9,1,8,1,1,0,0,2415,50,28, >50K
4560,24,5,403671,1,10,0,3,3,1,0,0,0,40,28, <=50K
4561,32,6,49325,0,4,1,5,1,1,0,0,0,40,28, <=50K
4562,29,5,370494,15,9,0,5,0,1,1,0,0,40,27, <=50K
4563,25,5,267012,6,11,0,0,3,1,0,0,0,45,28, <=50K
4564,33,5,191856,1,10,5,2,3,1,1,0,0,40,28, <=50K
4565,55,5,80445,4,13,1,13,1,1,0,0,0,40,28, <=50K
4566,31,5,379798,1,10,1,0,1,1,0,0,0,40,28, >50K
4567,32,6,168387,11,14,1,14,1,1,0,0,0,50,28, <=50K
4568,18,5,301948,15,9,0,1,5,1,0,34095,0,3,28, <=50K
4569,36,5,274809,15,9,5,2,0,1,1,0,0,50,28, <=50K
4570,58,5,233193,15,9,4,2,3,1,1,0,0,27,28, <=50K
4571,34,5,299635,11,14,1,8,1,1,0,0,1902,50,28, >50K
4572,19,5,236396,12,7,0,9,3,1,0,0,0,40,28, <=50K
4573,21,5,688355,15,9,0,2,0,4,1,0,0,40,28, <=50K
4574,36,0,37019,15,9,0,12,3,1,0,0,0,50,28, <=50K
4575,37,5,148015,4,13,1,14,2,4,1,15024,0,40,28, >50K
4576,43,5,122975,15,9,1,3,2,4,1,0,0,21,32, <=50K
4577,52,4,349795,4,13,1,1,1,1,0,0,0,40,28, <=50K
4578,48,5,229846,6,11,5,5,3,1,1,0,0,40,36, <=50K
4579,43,5,108945,1,10,5,14,0,1,1,0,0,38,28, <=50K
4580,22,5,237498,15,9,0,5,5,1,0,0,0,40,28, <=50K
4581,57,5,188872,3,3,5,11,0,1,0,6497,0,40,28, <=50K
4582,37,5,324019,2,12,0,2,3,1,1,0,0,40,28, <=50K
4583,39,5,82488,1,10,5,0,0,3,1,0,0,38,28, <=50K
4584,54,5,206964,1,10,1,0,1,1,0,0,0,40,28, >50K
4585,27,5,37088,2,12,0,5,3,1,0,0,0,40,28, <=50K
4586,21,5,152540,15,9,0,2,3,1,1,0,0,35,28, <=50K
4587,65,5,143554,1,10,2,2,3,1,1,0,0,38,28, <=50K
4588,30,5,126242,1,10,1,5,2,1,1,0,0,40,28, <=50K
4589,22,5,127185,5,5,0,3,3,1,1,0,0,40,28, <=50K
4590,26,5,164018,4,13,1,0,1,1,0,4064,0,50,28, <=50K
4591,25,5,210184,12,7,2,13,5,1,0,0,0,40,28, <=50K
4592,35,3,117528,6,11,1,10,2,1,1,0,0,40,28, >50K
4593,47,5,124973,6,11,1,8,1,1,0,15024,0,50,28, >50K
4594,23,5,182117,2,12,0,5,5,1,0,0,0,60,28, <=50K
4595,42,5,220049,15,9,1,0,1,4,0,0,0,40,28, >50K
4596,39,1,247975,1,10,0,13,3,3,0,0,0,30,28, <=50K
4597,55,5,50164,7,16,1,8,1,1,0,0,0,60,28, >50K
4598,24,4,123160,11,14,3,14,3,3,1,0,0,10,4, <=50K
4599,46,0,219962,4,13,1,3,1,1,0,7298,0,40,36, >50K
4600,53,5,79324,15,9,1,13,1,1,0,0,0,40,28, >50K
4601,44,5,129100,12,7,2,5,0,4,1,0,0,60,28, <=50K
4602,40,5,210275,15,9,2,11,0,4,1,0,0,40,28, <=50K
4603,48,5,189462,1,10,1,13,1,1,0,7688,0,40,28, >50K
4604,26,5,171114,6,11,2,2,0,1,1,0,0,35,28, <=50K
4605,22,5,201799,15,9,0,0,5,1,1,0,0,40,28, <=50K
4606,35,3,200426,15,9,1,10,2,1,1,0,0,12,28, <=50K
4607,20,3,24395,1,10,0,10,0,1,1,0,0,20,28, <=50K
4608,43,5,191149,15,9,5,8,3,1,1,0,0,40,28, <=50K
4609,37,6,34173,15,9,1,5,2,1,1,0,0,25,28, <=50K
4610,30,5,350979,15,9,1,13,1,3,0,0,0,40,2, <=50K
4611,41,5,147314,15,9,1,0,1,0,0,0,0,50,28, <=50K
4612,38,5,136081,10,15,1,14,1,1,0,0,0,60,28, >50K
4613,77,3,232894,5,5,1,10,1,4,0,0,0,40,28, <=50K
4614,42,1,373403,15,9,1,12,1,1,0,0,0,50,28, <=50K
4615,20,5,120601,15,9,0,11,5,4,0,0,0,40,28, <=50K
4616,36,5,130926,4,13,5,2,3,1,1,3674,0,40,28, <=50K
4617,32,8,72338,6,11,0,14,4,3,0,0,0,40,28, <=50K
4618,27,5,129624,4,13,1,8,1,1,0,0,0,40,28, >50K
4619,25,4,328697,1,10,5,1,4,1,0,0,0,45,28, <=50K
4620,40,5,191196,11,14,0,8,3,1,0,0,0,40,28, <=50K
4621,18,3,191117,12,7,0,10,5,1,0,0,0,25,28, <=50K
